4738
6684
9481
606920
1634
1644
1851
8099
4498
1241879
3738238
5215710
163
3952
6760
1183699
442
9553
1078222
1599760
1855
7907
9345
5116968
3395
7246
3748126
19
8128
1329078
3050755
830
8549
1537765
4521410
2557
714166
2154516
5857653
673125
677503
6826466
7119761
1403
3831
5036
1266432
3956754
3270
5423
6780
1825172
6731370
2141
5028
9254
1460657
7048995
7546789
567
2378
6079
9744
5518551
2322
4208
8162
6783071
7480940
7293
773860
773872
773902
6672
2187971
6643760
6981569
7047053
1529862
4234336
4550044
6413776
7117129
7653321
2115
6247
8070
1093085
7795134
2350416
2991848
3672383
5158193
7626
8874
9088
5118314
5181586
4263
4411379
6563402
6881033
7653285
9813
695568
1484706
1568
3062
8794
1220593
5784
977529
5674142
3717
4185
9608
3601620
5227
5773
6700
3028500
26
1060
3805
3979
7599
4731
1007871
2113794
3011962
5637067
1179
6890
716568
3179900
4421889
3807
4203
7100
3234594
5546343
3223
5389
9695
985430
1582187
7419
3548620
5350767
6786545
7701770
8677
1116773
6064207
7650198
3362
5792
613630
4361782
